Creation_Date;Index_Symbol;Index_Name;Index ISIN;Internal_Key;ISIN;RIC;Instrument_Name;Country;Currency;Exchange;Index Membership;Rank (FINAL);Rank (PREVIOUS);Comment;Rank 2 (FINAL);Rank 2 (PREVIOUS)
20260901;SXXP;STOXX Europe 600;EU0009658202;NO404J;;BWLPG.OL;BW LPG;NO;NOK;Oslo Bors;;650;653;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO304I;;BAKKA.OL;BAKKAFROST;NO;NOK;Oslo Bors;;651;636;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;507503;;HEIJ.AS;KONINKLIJKE HEIJMANS;NL;EUR;Euronext Amsterdam;;652;621;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;414933;;BDXP.WA;BUDIMEX;PL;PLN;Warsaw SE;;653;631;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;464327;;TYRES.HE;NOKIAN RENKAAT;FI;EUR;NASDAQ Helsinki;;654;665;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;705826;;SGKN.S;ST GALLER KANTONALBANK;CH;CHF;Six Swiss Exchange;;655;640;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;LU101H;;APAM.AS;APERAM;NL;EUR;Euronext Amsterdam;;656;652;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;555255;;OPL.WA;ORANGE POLSKA;PL;PLN;Warsaw SE;;657;609;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;IT901L;;SOLS.MI;SOL;IT;EUR;Borsa Italiana;;658;639;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;PL004E;;TPE.WA;TAURON;PL;PLN;Warsaw SE;;659;625;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GB40D8;;OSBO.L;OSB GROUP;GB;GBP;London SE;;660;615;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;681441;;JENGn.DE;JENOPTIK;DE;EUR;XETRA;;661;666;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;709000;;GFTU_u.L;GRAFTON GRP;GB;GBP;London SE;;662;668;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GB204X;;BYG.L;BIG YELLOW GROUP;GB;GBP;London SE;;663;643;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GB41D9;;CAN.L;CANAL+;GB;GBP;London SE;;664;646;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;IT803M;;MTCM.MI;MAIRE;IT;EUR;Borsa Italiana;;665;637;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B07ZBW;;BUCN.S;BUCHER INDUSTRIES;CH;CHF;Six Swiss Exchange;;666;627;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE704H;;MTRS.ST;MUNTERS GROUP AB;SE;SEK;NASDAQ Stockholm;;667;644;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DE50RN;;AMV0n.DE;AUMOVIO;DE;EUR;XETRA;;668;628;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;563828;;VIS.MC;VISCOFAN;ES;EUR;BME Exchange;;669;632;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO008J;;HAFNI.OL;HAFNIA;NO;NOK;Oslo Bors;;670;677;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE40BL;;THULE.ST;THULE GROUP;SE;SEK;NASDAQ Stockholm;;671;629;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;487563;;TIETO.HE;TIETO;FI;EUR;NASDAQ Helsinki;;672;661;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;IE1041;;GNC.L;GREENCORE GROUP;GB;GBP;London SE;;673;657;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;AT1015;;UNIQ.VI;UNIQA VERSICHERUNGEN;AT;EUR;Wiener Boerse AG;;674;647;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GB90II;;WOSG.L;WATCHES OF SWITZERLAND GROUP;GB;GBP;London SE;;675;650;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DE9077;;DEZG.DE;DEUTZ;DE;EUR;XETRA;;676;745;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;CH5020;;AMS.S;AMS-OSRAM AG;CH;CHF;Six Swiss Exchange;;677;699;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;451361;;KEMIRA.HE;KEMIRA;FI;EUR;NASDAQ Helsinki;;678;654;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO20ER;;HAUTO.OL;HOEGH AUTOLINERS;NO;NOK;Oslo Bors;;679;671;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;087870;;CURY.L;CURRYS;GB;GBP;London SE;;680;642;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DK1299;;TRMDa.CO;TORM A;DK;DKK;NASDAQ Copenhagen;;681;704;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;432154;;EURA.PA;EURAZEO;FR;EUR;Euronext Paris;;682;678;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;567954;;BEKN.S;BERNER KANTONALBANK;CH;CHF;Six Swiss Exchange;;683;669;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO33K1;;DOFG.OL;DOF GROUP;NO;NOK;Oslo Bors;;684;685;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;IT101D;;AMPF.MI;AMPLIFON;IT;EUR;Borsa Italiana;;685;664;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;482110;;SOLB.BR;SOLVAY;BE;EUR;Euronext Brussels;;686;656;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE106D;;WIHL.ST;WIHLBORGS FASTIGHETER;SE;SEK;NASDAQ Stockholm;;687;659;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NL603H;;LIGHT.AS;SIGNIFY;NL;EUR;Euronext Amsterdam;;688;679;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;482268;;YSO.LS;SONAE;PT;EUR;Euronext Lisbon;;689;662;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE20LT;;ALLEI.ST;ALLEIMA;SE;SEK;NASDAQ Stockholm;;690;689;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;705041;;DOKA.S;dorma+kaba;CH;CHF;Six Swiss Exchange;;691;706;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NL121C;;CTPNV.AS;CTP NV;NL;EUR;Euronext Amsterdam;;692;645;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO903N;;KIT.OL;KITRON;NO;NOK;Oslo Bors;;693;693;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B11Y56;;WCHG.DE;WACKER CHEMIE;DE;EUR;XETRA;;694;691;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;546535;;SZGG.DE;SALZGITTER;DE;EUR;XETRA;;695;715;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;CH90IK;;SWON.S;SOFTWAREONE HOLDING;CH;CHF;Six Swiss Exchange;;696;697;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GB21B5;;ATYM.L;ATALAYA MINING COPPER;GB;GBP;London SE;;697;794;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;CH90GI;;SRAIL.S;STADLER RAIL AG;CH;CHF;Six Swiss Exchange;;698;741;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GB9022;;CKN.L;CLARKSON;GB;GBP;London SE;;699;698;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NL607L;;TWKNc.AS;TKH GROUP;NL;EUR;Euronext Amsterdam;;700;768;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE1029;;WALLb.ST;WALLENSTAM B;SE;SEK;NASDAQ Stockholm;;701;675;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;419454;;DIOR.PA;CHRISTIAN DIOR;FR;EUR;Euronext Paris;;702;655;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GB203W;;GNS.L;GENUS;GB;GBP;London SE;;703;700;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GB303X;;OXIG.L;OXFORD INSTRUMENTS;GB;GBP;London SE;;704;686;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GB8032;;COA.L;COATS GROUP;GB;GBP;London SE;;705;681;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;689562;;BOY.L;BODYCOTE;GB;GBP;London SE;;706;755;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;588171;;MWDP.PA;WENDEL;FR;EUR;Euronext Paris;;707;676;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NL605J;;BFIT.AS;BASIC-FIT;NL;EUR;Euronext Amsterdam;;708;673;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;428249;;EKTAb.ST;ELEKTA B;SE;SEK;NASDAQ Stockholm;;709;718;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FR50AL;;EXENS.PA;EXOSENS;FR;EUR;Euronext Paris;;710;667;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DE33TQ;;IOSn.DE;IONOS GROUP;DE;EUR;XETRA;;711;724;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;440776;;PEABb.ST;PEAB B;SE;SEK;NASDAQ Stockholm;;712;712;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GB40NI;;SSPG.L;SSP GROUP;GB;GBP;London SE;;713;680;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE602E;;ALIFb.ST;ADDLIFE;SE;SEK;NASDAQ Stockholm;;714;695;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DK6069;;AMBUb.CO;AMBU 'B';DK;DKK;NASDAQ Copenhagen;;715;682;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;435762;;GN.CO;GN STORE NORD;DK;DKK;NASDAQ Copenhagen;;716;684;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GB30C6;;LRE.L;LANCASHIRE HOLDINGS;GB;GBP;London SE;;717;696;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;479213;;SEBF.PA;SEB;FR;EUR;Euronext Paris;;718;703;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;BE109Z;;CMBT.BR;CMB TECH;BE;EUR;Euronext Brussels;;719;729;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FI1097;;VAIAS.HE;VAISALA 'A';FI;EUR;NASDAQ Helsinki;;720;708;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;190462;;CHG.L;CHEMRING GRP;GB;GBP;London SE;;721;672;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GB001S;;OCDO.L;OCADO;GB;GBP;London SE;;722;736;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO14Q6;;AUTO.OL;AUTOSTORE HOLDINGS;NO;NOK;Oslo Bors;;723;800;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;PL11CO;;PCOP.WA;PEPCO GROUP;PL;PLN;Warsaw SE;;724;660;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE409J;;GRANG.ST;GRANGES;SE;SEK;NASDAQ Stockholm;;725;711;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE108F;;CLASb.ST;CLAS OHLSON B;SE;SEK;NASDAQ Stockholm;;726;725;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DK1075;;ALMB.CO;ALM BRAND;DK;DKK;NASDAQ Copenhagen;;727;717;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DK8016;;NETCG.CO;NETCOMPANY GROUP AS;DK;DKK;NASDAQ Copenhagen;;728;683;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DE5051;;WAFGn.DE;SILTRONIC;DE;EUR;XETRA;;729;804;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;061403;;PAGPA.L;Paragon Banking Group PLC;GB;GBP;London SE;;730;658;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DK9017;;PAALb.CO;PER AARSLEFF HOLDING B;DK;DKK;NASDAQ Copenhagen;;731;688;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B00ZQQ;;SESFd.PA;SES;FR;EUR;Euronext Paris;;732;651;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B28V44;;FLUI.MC;FLUIDRA;ES;EUR;BME Exchange;;733;707;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B17641;;BCHN.S;BURCKHARDT CMPSN.HLDG.;CH;CHF;Six Swiss Exchange;;734;720;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;430899;;ELUXb.ST;ELECTROLUX B;SE;SEK;NASDAQ Stockholm;;735;690;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;713666;;JCDX.PA;JCDECAUX;FR;EUR;Euronext Paris;;736;721;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FR406G;;COFA.PA;COFACE;FR;EUR;Euronext Paris;;737;733;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;CH90AC;;KARN.S;KARDEX 'B';CH;CHF;Six Swiss Exchange;;738;735;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE50CN;;PANDXb.ST;PANDOX B;SE;SEK;NASDAQ Stockholm;;739;692;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;PL10CN;;KRU.WA;KRUK;PL;PLN;Warsaw SE;;740;687;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE705I;;MCOVb.ST;MEDICOVER AB;SE;SEK;NASDAQ Stockholm;;741;732;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;IT405K;;FCT.MI;FINCANTIERI;IT;EUR;Borsa Italiana;;742;694;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;BE603Y;;CENEr.AT;CENERGY HOLDINGS;BE;EUR;ATHENS SE;;743;;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;IT506M;;INWT.MI;INWIT;IT;EUR;Borsa Italiana;;744;702;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE403D;;BUFAB.ST;BUFAB;SE;SEK;NASDAQ Stockholm;;745;710;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;552388;;KRNG.DE;KRONES;DE;EUR;XETRA;;746;748;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FI8038;;LUMO.HE;LUMO HOMES;FI;EUR;NASDAQ Helsinki;;747;728;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;931669;;TPK.L;TRAVIS PERKINS;GB;GBP;London SE;;748;778;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE80KY;;CATE.ST;CATENA;SE;SEK;NASDAQ Stockholm;;749;701;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GB50GC;;CRN.I;CAIRN HOMES;IE;EUR;Euronext Dublin;;750;737;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE90DS;;OEMb.ST;OEM INTERNATIONAL B;SE;SEK;NASDAQ Stockholm;;751;713;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;IT10EQ;;DANIn.MI;DANIELI & C RSP;IT;EUR;Borsa Italiana;;752;730;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;724037;;BILL.ST;BILLERUD;SE;SEK;NASDAQ Stockholm;;753;740;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GB40HC;;FAN.L;VOLUTION GROUP;GB;GBP;London SE;;754;756;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;IT10BN;;BRBI.MI;BREMBO;IT;EUR;Borsa Italiana;;755;714;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;097474;;IWG.L;INTERNATIONAL WORKPLACE GROUP;GB;GBP;London SE;;756;709;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;AT5019;;DOCO.VI;DO & CO;AT;EUR;Wiener Boerse AG;;757;731;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE15MY;;STORb.ST;STORSKOGEN GROUP B;SE;SEK;NASDAQ Stockholm;;758;739;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;440044;;FRVIA.PA;FORVIA;FR;EUR;Euronext Paris;;759;742;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO10DP;;WAWI.OL;WALLENIUS WILHELMSEN;NO;NOK;Oslo Bors;;760;773;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FI4034;;KALMAR.HE;KALMAR;FI;EUR;NASDAQ Helsinki;;761;738;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;570048;;HLUNb.CO;H. LUNDBECK B;DK;DKK;NASDAQ Copenhagen;;762;743;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;491603;;AIRF.PA;AIR FRANCE-KLM;FR;EUR;Euronext Paris;;763;726;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE517J;;ASKER.ST;ASKER HEALTHCARE GROUP;SE;SEK;NASDAQ Stockholm;;764;705;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GB1EQW;;PFD.L;PREMIER FOODS;GB;GBP;London SE;;765;749;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B1N7Z0;;SAFE.L;SAFESTORE HOLDINGS;GB;GBP;London SE;;766;727;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;415265;;BURE.ST;BURE EQUITY;SE;SEK;NASDAQ Stockholm;;767;808;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE142D;;IPCOR.ST;INTERNATIONAL PETROLEUM;SE;SEK;NASDAQ Stockholm;;768;775;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B234WN;;DIAS.MI;DIASORIN;IT;EUR;Borsa Italiana;;769;758;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE51CO;;ROKOb.ST;ROKO B;SE;SEK;NASDAQ Stockholm;;770;754;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B281L7;;FAGRO.BR;FAGRON;BE;EUR;Euronext Brussels;;771;734;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GB90FF;;FOUR.L;4IMPRINT GROUP;GB;GBP;London SE;;772;779;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;CH8023;;BOS.S;BOSSARD;CH;CHF;Six Swiss Exchange;;773;761;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GB80BA;;CGEO.L;GEORGIA CAPITAL;GB;GBP;London SE;;774;786;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE80AO;;HMSN.ST;HMS NETWORKS;SE;SEK;NASDAQ Stockholm;;775;771;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DE50EA;;SHA0n.DE;SCHAEFFLER AG;DE;EUR;XETRA;;776;772;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FI11NM;;PUUILO.HE;PUUILO;FI;EUR;NASDAQ Helsinki;;777;753;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;795823;;SNR.L;SENIOR;GB;GBP;London SE;;778;759;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;038460;;GPEG.L;GREAT PORTLAND ESTATES;GB;GBP;London SE;;779;746;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;478321;;IREE.MI;IREN;IT;EUR;Borsa Italiana;;780;750;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;041610;;HAYS.L;HAYS;GB;GBP;London SE;;781;877;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B02SWN;;YPSN.S;YPSOMED HOLDING R;CH;CHF;Six Swiss Exchange;;782;723;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DE7075;;AT1.DE;AROUNDTOWN (FRA);DE;EUR;XETRA;;783;716;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE50P0;;ATTE.ST;ATTENDO AB;SE;SEK;NASDAQ Stockholm;;784;787;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B0BV81;;DNO.OL;DNO ASA;NO;NOK;Oslo Bors;;785;744;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;464574;;NCCb.ST;NCC B;SE;SEK;NASDAQ Stockholm;;786;783;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;534424;;EMBI.MI;CREDITO EMILIANO;IT;EUR;Borsa Italiana;;787;789;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GB8043;;IHPI.L;INTEGRAFIN HOLDINGS PLC;GB;GBP;London SE;;788;797;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;CH7088;;LLBN.S;LLB 'B';CH;CHF;Six Swiss Exchange;;789;763;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FR14AL;;GFII.PA;LISI;FR;EUR;Euronext Paris;;790;757;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;491563;;KIE.L;KIER GROUP;GB;GBP;London SE;;791;802;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;BE901Z;;MONTE.BR;MONTEA;BE;EUR;Euronext Brussels;;792;752;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE51LX;;NOBA.ST;NOBA BANK GROUP;SE;SEK;NASDAQ Stockholm;;793;782;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FI608B;;IQMXC.HE;IQM QUANTUM COMPUTERS;FI;EUR;NASDAQ Helsinki;;794;;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;038064;;GRI.L;GRAINGER;GB;GBP;London SE;;795;776;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;CH9079;;JFN.S;JUNGFRAUBAHN 'R';CH;CHF;Six Swiss Exchange;;796;774;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE50Q1;;SHOTE.ST;SCANDIC HOTELS GROUP AB;SE;SEK;NASDAQ Stockholm;;797;793;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO504K;;EPR.OL;EUROPRIS;NO;NOK;Oslo Bors;;798;791;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FR1029;;VIRB.PA;VIRBAC;FR;EUR;Euronext Paris;;799;766;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;571111;;ISOS.PA;IPSOS;FR;EUR;Euronext Paris;;800;811;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;547565;;HEPr.AT;HELLENIQ ENERGY HOLDINGS;GR;EUR;ATHENS SE;;801;;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;IT802L;;CRLI.MI;CAREL INDUSTRIES SPA;IT;EUR;Borsa Italiana;;802;822;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B00GC1;;KINVb.ST;KINNEVIK B;SE;SEK;NASDAQ Stockholm;;803;833;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DE141X;;SMHNn.DE;SUSS MICROTEC;DE;EUR;XETRA;;804;760;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;534433;;MLXS.BR;MELEXIS;BE;EUR;Euronext Brussels;;805;777;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE14LW;;NCAB.ST;NCAB GROUP;SE;SEK;NASDAQ Stockholm;;806;830;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B16FTB;;TRE.MC;TECNICAS REUNIDAS;ES;EUR;BME Exchange;;807;762;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO107J;;ATEA.OL;ATEA;NO;NOK;Oslo Bors;;808;801;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GB1F6D;;GROW.L;MOLTEN VENTURES;GB;GBP;London SE;;809;844;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO408N;;SCATC.OL;SCATEC;NO;NOK;Oslo Bors;;810;817;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GB8065;;ENOG.L;ENERGEAN PLC;GB;GBP;London SE;;811;780;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO105H;;BNOR.OL;BLUENORD;NO;NOK;Oslo Bors;;812;824;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;EE013;;CAF.MC;CAF;ES;EUR;BME Exchange;;813;812;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B05M8B;;LXSG.DE;LANXESS;DE;EUR;XETRA;;814;821;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FR14OZ;;NANOB.PA;NANOBIOTIX;FR;EUR;Euronext Paris;;815;857;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B1CKQ7;;DNLM.L;DUNELM GROUP;GB;GBP;London SE;;816;796;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;ES901G;;ENOR.MC;ELECNOR;ES;EUR;BME Exchange;;817;769;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;CH908A;;ALSN.S;ALSO HOLDING;CH;CHF;Six Swiss Exchange;;818;795;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;PL803L;;BNP1.WA;BNP PARIBAS BANK POLSKA;PL;PLN;Warsaw SE;;819;785;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GB50KG;;KNOS.L;KAINOS GROUP;GB;GBP;London SE;;820;930;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;ES707K;;CIEA.MC;CIE AUTOMOTIVE;ES;EUR;BME Exchange;;821;781;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B1YVKJ;;SLRS.MC;SOLARIA ENERG. MEDIO AMBIENTE;ES;EUR;BME Exchange;;822;790;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;ES604G;;COL.MC;COLONIAL SFL;ES;EUR;BME Exchange;;823;767;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DE402X;;JUNG_p.DE;JUNGHEINRICH PREF;DE;EUR;XETRA;;824;832;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;ES119H;;GREG.MC;GRENERGY RENOVABLES;ES;EUR;BME Exchange;;825;788;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;IT606N;;ENAV.MI;ENAV SPA;IT;EUR;Borsa Italiana;;826;798;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE51JV;;HACK.ST;HACKSAW;SE;SEK;NASDAQ Stockholm;;827;827;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FR90BQ;;TRIA.PA;TRIGANO;FR;EUR;Euronext Paris;;828;820;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FI9039;;BITTI.HE;BITTIUM;FI;EUR;NASDAQ Helsinki;;829;912;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;533709;;ERG.MI;ERG;IT;EUR;Borsa Italiana;;830;814;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO145L;;OET.OL;OKEANIS ECO TANKERS;NO;NOK;Oslo Bors;;831;843;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;EG047;;S92G.DE;SMA SOLAR TECHNOLOGY;DE;EUR;XETRA;;832;859;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FR507I;;EXA.PA;EXAIL TECHNOLOGIES;FR;EUR;Euronext Paris;;833;813;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DE201U;;ELGG.DE;ELMOS SEMICONDUCTOR;DE;EUR;XETRA;;834;751;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;CH9035;;INRN.S;INTERROLL;CH;CHF;Six Swiss Exchange;;835;878;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GB40YT;;PTEC.L;PLAYTECH;GB;GBP;London SE;;836;835;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;406149;;RRTL.DE;RTL GRP;DE;EUR;XETRA;;837;807;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE701E;;AMBEA.ST;AMBEA AB;SE;SEK;NASDAQ Stockholm;;838;855;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GB1F29;;TRST.L;TRUSTPILOT GROUP;GB;GBP;London SE;;839;837;;;
